danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0.654,0.0317,-22.853,0.0472,0.95,0.931,0.0892,0.0398,134.167,157836
0.542,0.437,-13.757,0.0326,0.693,0.89,0.0999,0.33,80.023,120000
0.616,0.226,-12.797,0.0567,0.947,0.936,0.111,0.457,82.02,116341
0.743,0.0699,-13.97,0.0563,0.905,0.763,0.111,0.496,80.023,108073
0.728,0.0754,-17.671,0.065,0.509,0.926,0.0665,0.208,147.853,129730
0.815,0.208,-13.089,0.154,0.569,0.862,0.0772,0.484,87.971,170455
0.513,0.0632,-19.313,0.119,0.917,0.941,0.397,0.471,240.047,132000
0.678,0.229,-14.097,0.0301,0.927,0.721,0.124,0.333,139.962,96036
0.608,0.126,-20.544,0.0362,0.672,0.861,0.0864,0.119,123.992,193548
0.782,0.516,-9.973,0.0672,0.905,0.92,0.14,0.464,150.026,106242
0.494,0.0925,-20.099,0.0345,0.955,0.956,0.116,0.269,180.156,138889
0.733,0.351,-16.578,0.0289,0.893,0.88,0.101,0.487,140.002,110152
0.645,0.345,-12.602,0.0497,0.659,0.738,0.262,0.527,76.003,101850
0.73,0.422,-16.279,0.0878,0.893,0.951,0.109,0.303,75.079,128000
0.58,0.315,-13.619,0.0422,0.241,0.936,0.122,0.0782,152.094,154737
0.83,0.398,-9.723,0.198,0.25,0.904,0.0941,0.48,80.974,104259
0.64,0.0628,-26.782,0.0393,0.968,0.926,0.111,0.0397,136.0,127077
0.83,0.381,-12.347,0.144,0.952,0.509,0.112,0.289,120.068,95424
0.583,0.157,-18.655,0.034,0.929,0.953,0.137,0.124,137.931,142346
0.745,0.143,-16.245,0.0448,0.964,0.958,0.105,0.202,78.968,196709
0.667,0.717,-8.431,0.0843,0.0551,0.865,0.093,0.367,159.945,102750
0.6,0.123,-12.604,0.0405,0.677,0.809,0.0747,0.254,135.198,117445
0.629,0.0311,-23.211,0.0418,0.891,0.935,0.108,0.443,140.074,137580
0.792,0.175,-12.043,0.0909,0.902,0.93,0.184,0.154,140.021,140446
0.618,0.119,-17.533,0.0417,0.96,0.947,0.101,0.146,126.112,125647
0.638,0.272,-15.069,0.0268,0.875,0.748,0.216,0.343,81.063,174907
0.647,0.236,-13.039,0.0716,0.838,0.944,0.103,0.462,79.988,146500
0.774,0.137,-13.802,0.141,0.845,0.93,0.125,0.148,75.048,160714
0.854,0.277,-14.375,0.0546,0.593,0.958,0.111,0.156,139.974,137156
0.576,0.199,-13.672,0.146,0.392,0.946,0.111,0.0549,150.097,102543
0.405,0.474,-9.943,0.0582,0.302,0.889,0.127,0.352,75.02,132417
0.657,0.24,-12.166,0.0318,0.911,0.858,0.128,0.206,140.044,147000
0.646,0.308,-6.9,0.0355,0.579,0.857,0.187,0.189,81.13,163148
0.811,0.384,-5.914,0.117,0.481,0.893,0.144,0.743,80.003,149592
0.539,0.0719,-16.33,0.0891,0.919,0.889,0.123,0.229,143.963,113342
0.653,0.106,-15.271,0.0873,0.663,0.925,0.107,0.513,79.762,144750
0.679,0.252,-10.216,0.0736,0.951,0.918,0.18,0.112,60.998,96393
0.66,0.219,-12.694,0.109,0.883,0.88,0.163,0.329,79.986,161911
0.471,0.127,-15.512,0.0329,0.925,0.917,0.109,0.127,99.911,120000
0.462,0.26,-21.537,0.0474,0.855,0.938,0.0974,0.0314,136.062,129706
0.371,0.339,-15.456,0.0342,0.847,0.915,0.342,0.22,200.56,133548
0.707,0.226,-15.015,0.0349,0.981,0.864,0.0541,0.187,74.982,144008
0.695,0.257,-15.752,0.0515,0.859,0.927,0.13,0.245,134.001,143284
0.822,0.192,-15.956,0.0433,0.832,0.76,0.0903,0.188,120.052,132000
0.67,0.329,-15.716,0.0336,0.788,0.93,0.116,0.152,140.037,123429
0.69,0.211,-18.564,0.0372,0.836,0.949,0.128,0.104,134.957,103111
0.827,0.29,-13.325,0.0474,0.734,0.674,0.189,0.0711,131.979,126000
0.649,0.0658,-19.215,0.0324,0.97,0.926,0.0961,0.367,82.964,124337
0.621,0.267,-21.567,0.0326,0.954,0.943,0.1,0.033,105.979,145094
0.708,0.197,-18.592,0.0782,0.237,0.874,0.103,0.0691,137.067,126131
0.681,0.061,-23.561,0.05,0.938,0.949,0.282,0.209,110.042,135273
0.498,0.129,-22.007,0.0383,0.795,0.84,0.105,0.0953,130.016,176692
0.551,0.242,-16.247,0.0397,0.883,0.94,0.0815,0.303,74.994,140917
0.726,0.436,-12.174,0.0854,0.96,0.934,0.0685,0.102,112.093,83036
0.799,0.169,-13.492,0.0351,0.941,0.923,0.121,0.0941,143.986,163333
0.421,0.178,-21.548,0.0327,0.903,0.945,0.0769,0.0607,140.107,137143
0.727,0.256,-15.833,0.32,0.878,0.666,0.182,0.114,80.002,123000
0.661,0.319,-12.99,0.0381,0.857,0.896,0.1,0.192,120.057,144000
0.594,0.268,-15.18,0.0441,0.86,0.884,0.411,0.14,75.024,148800
0.671,0.0915,-16.883,0.0449,0.936,0.903,0.106,0.684,144.983,102591
0.504,0.214,-15.981,0.0399,0.956,0.894,0.0938,0.0472,123.896,155978
0.89,0.399,-13.975,0.538,0.817,0.887,0.106,0.0551,85.012,182118
0.666,0.543,-8.495,0.0591,0.264,0.779,0.178,0.353,82.016,115000
0.767,0.224,-12.025,0.125,0.915,0.891,0.143,0.355,129.98,163615
0.682,0.359,-5.234,0.029,0.529,0.761,0.116,0.229,74.996,114000
0.484,0.408,-11.073,0.109,0.702,0.802,0.199,0.396,78.755,109470
0.574,0.184,-19.209,0.0492,0.946,0.903,0.128,0.0946,119.935,146945
0.658,0.374,-14.818,0.0626,0.594,0.844,0.138,0.611,164.145,140488
0.656,0.48,-9.602,0.0788,0.859,0.825,0.117,0.205,76.468,149571
0.328,0.314,-9.27,0.0355,0.857,0.836,0.128,0.355,65.359,112615
0.752,0.132,-11.504,0.0466,0.898,0.818,0.0994,0.0668,73.996,112942
0.614,0.308,-15.813,0.0729,0.939,0.915,0.125,0.0399,77.988,176923
0.826,0.236,-14.263,0.0957,0.617,0.911,0.102,0.269,143.935,173342
0.347,0.25,-13.007,0.0438,0.847,0.893,0.112,0.13,170.029,155264
0.669,0.196,-15.038,0.0299,0.86,0.879,0.115,0.0889,109.955,198728
0.737,0.376,-15.722,0.0832,0.819,0.887,0.107,0.202,140.072,113143
0.697,0.0866,-24.391,0.112,0.766,0.779,0.0649,0.182,75.027,140958
0.69,0.49,-7.19,0.0433,0.785,0.465,0.105,0.424,75.164,99800
0.552,0.192,-18.923,0.035,0.968,0.916,0.096,0.0382,73.04,159452
0.593,0.153,-20.323,0.0337,0.983,0.937,0.0943,0.148,140.0,145277
0.699,0.406,-12.173,0.0657,0.713,0.882,0.11,0.0487,149.974,140800
0.742,0.242,-12.469,0.11,0.9,0.927,0.112,0.183,152.046,133618
0.613,0.165,-19.403,0.032,0.96,0.881,0.118,0.0466,119.953,133000
0.61,0.1,-13.521,0.144,0.918,0.604,0.0994,0.101,113.089,138000
0.672,0.22,-13.119,0.0353,0.944,0.936,0.0991,0.181,144.048,115417
0.747,0.388,-13.113,0.168,0.934,0.821,0.121,0.251,72.99,106562
0.499,0.271,-9.979,0.0962,0.798,0.848,0.0939,0.393,73.868,131351
0.688,0.103,-21.451,0.0433,0.943,0.942,0.107,0.125,83.0,139518
0.724,0.0636,-11.109,0.0624,0.845,0.941,0.108,0.324,80.009,131500
0.679,0.352,-14.38,0.0467,0.542,0.878,0.106,0.244,120.053,174000
0.754,0.254,-16.332,0.0364,0.773,0.877,0.0943,0.229,99.983,127654
0.738,0.316,-7.212,0.198,0.664,0.905,0.127,0.595,167.996,128571
0.691,0.307,-15.504,0.264,0.82,0.666,0.11,0.556,74.047,122752
0.609,0.398,-8.721,0.0559,0.726,0.881,0.144,0.366,160.009,150962
0.759,0.249,-8.003,0.142,0.357,0.868,0.143,0.481,143.992,136068
0.758,0.137,-16.384,0.187,0.983,0.934,0.101,0.232,142.781,106000
0.333,0.0666,-17.123,0.043,0.966,0.815,0.104,0.22,63.109,112845
0.718,0.127,-19.423,0.0512,0.971,0.905,0.105,0.193,69.973,138000
0.575,0.0889,-15.46,0.0331,0.976,0.949,0.112,0.109,138.028,128696
0.519,0.169,-15.769,0.0541,0.964,0.915,0.0991,0.127,69.034,140960
0.482,0.137,-14.826,0.0945,0.539,0.821,0.111,0.636,74.822,129600
0.604,0.124,-12.541,0.044,0.891,0.913,0.11,0.0769,144.255,155833
0.519,0.27,-15.384,0.0429,0.552,0.966,0.112,0.105,133.991,147761
0.67,0.189,-20.828,0.0355,0.978,0.938,0.102,0.243,133.966,133000
0.69,0.227,-15.638,0.043,0.887,0.904,0.101,0.519,146.013,106533
0.662,0.194,-17.618,0.033,0.884,0.862,0.438,0.244,142.086,216338
0.724,0.405,-10.124,0.0375,0.901,0.911,0.125,0.362,140.056,110402
0.785,0.0861,-15.528,0.056,0.963,0.957,0.137,0.0466,80.012,126254
0.745,0.227,-16.685,0.0523,0.887,0.591,0.124,0.15,106.055,113208
0.782,0.415,-11.603,0.0412,0.924,0.943,0.0998,0.711,142.03,190141
0.757,0.434,-12.707,0.0472,0.724,0.9,0.367,0.237,114.907,146129
0.547,0.0903,-17.138,0.0343,0.905,0.928,0.109,0.196,74.006,156487
0.548,0.333,-11.856,0.045,0.966,0.945,0.114,0.199,77.021,141568
0.788,0.202,-11.648,0.12,0.95,0.96,0.108,0.178,109.942,116982
0.579,0.258,-10.712,0.0489,0.877,0.829,0.0725,0.229,160.016,108008
0.648,0.422,-10.097,0.0708,0.0152,0.533,0.162,0.52,76.04,120839
0.59,0.0731,-19.477,0.0466,0.973,0.591,0.084,0.0879,70.052,123429
0.414,0.323,-14.696,0.0413,0.658,0.321,0.0763,0.1,149.783,131200
0.363,0.347,-13.889,0.0411,0.684,0.545,0.0545,0.0429,155.687,172308
0.655,0.144,-13.013,0.051,0.86,0.724,0.0803,0.0784,77.997,163077
0.716,0.243,-12.391,0.047,0.967,0.953,0.106,0.127,140.006,171429
0.818,0.182,-12.764,0.105,0.487,0.935,0.115,0.0913,78.017,150777
0.53,0.355,-16.161,0.0472,0.971,0.912,0.117,0.066,57.599,169068
0.686,0.144,-20.099,0.0512,0.924,0.926,0.111,0.5,74.964,128000
0.575,0.327,-18.395,0.0362,0.935,0.94,0.0926,0.0388,83.984,108571
0.597,0.185,-17.379,0.0329,0.874,0.891,0.1,0.184,80.022,180000
0.592,0.117,-13.198,0.0457,0.966,0.962,0.307,0.224,159.997,167120
0.763,0.317,-11.038,0.329,0.619,0.861,0.111,0.634,156.854,98816
0.523,0.293,-15.132,0.0459,0.649,0.0514,0.378,0.144,143.094,161250
0.349,0.114,-17.348,0.0864,0.504,0.881,0.0997,0.175,70.01,200625
0.486,0.154,-16.768,0.0321,0.88,0.889,0.0884,0.0455,80.156,153214
0.559,0.181,-9.411,0.0763,0.446,0.809,0.186,0.109,151.966,99523
0.671,0.217,-14.264,0.0447,0.858,0.941,0.109,0.311,87.031,129920
0.691,0.267,-10.766,0.0439,0.909,0.915,0.334,0.0693,139.999,174857
0.569,0.117,-19.886,0.0648,0.949,0.92,0.0962,0.322,139.96,192009
0.425,0.199,-21.802,0.052,0.954,0.956,0.0955,0.14,159.545,130500
0.688,0.195,-16.08,0.297,0.932,0.816,0.12,0.188,69.949,154286
0.68,0.217,-21.808,0.0443,0.972,0.903,0.0958,0.163,115.305,124870
0.608,0.403,-12.66,0.0317,0.773,0.878,0.102,0.487,144.066,106667
0.579,0.0745,-21.251,0.032,0.886,0.888,0.111,0.165,84.026,117143
0.728,0.114,-15.719,0.0442,0.47,0.848,0.11,0.292,80.003,120000
0.64,0.0331,-17.32,0.051,0.884,0.897,0.0929,0.331,144.025,135833
0.717,0.302,-14.056,0.067,0.933,0.906,0.133,0.0695,140.029,89143
0.486,0.323,-15.407,0.0314,0.672,0.892,0.111,0.107,137.013,112117
0.612,0.216,-17.145,0.0363,0.906,0.732,0.381,0.104,120.037,136000
0.539,0.225,-12.237,0.355,0.906,0.936,0.0998,0.601,160.172,147082
0.65,0.401,-12.317,0.0322,0.625,0.889,0.122,0.435,86.995,181724
0.681,0.236,-16.911,0.042,0.717,0.883,0.0957,0.652,75.0,178800
0.783,0.351,-14.93,0.0811,0.786,0.936,0.102,0.244,150.01,142344
0.824,0.155,-19.637,0.0695,0.665,0.322,0.0777,0.0867,148.11,117568
0.493,0.13,-18.718,0.0873,0.927,0.945,0.105,0.415,79.631,135980
0.52,0.437,-15.987,0.514,0.965,0.501,0.137,0.651,78.829,143589
0.582,0.12,-14.536,0.0303,0.977,0.914,0.0847,0.0396,142.028,131942
0.735,0.274,-13.81,0.0521,0.818,0.917,0.103,0.463,140.041,84000
0.581,0.263,-16.645,0.0383,0.866,0.922,0.0901,0.0789,150.072,129861
0.633,0.268,-13.132,0.108,0.48,0.447,0.136,0.168,77.029,144010
0.719,0.584,-14.475,0.119,0.783,0.943,0.0915,0.0588,159.994,148532
0.547,0.135,-17.148,0.084,0.785,0.889,0.0939,0.122,106.38,109346
0.72,0.422,-14.467,0.0487,0.95,0.807,0.0751,0.0392,151.982,180197
0.591,0.33,-10.195,0.0506,0.222,0.899,0.1,0.215,84.035,137278
0.395,0.14,-18.866,0.0867,0.799,0.937,0.108,0.0501,80.015,120750
0.657,0.635,-8.43,0.297,0.744,0.834,0.117,0.689,80.05,112500
0.718,0.0634,-20.546,0.206,0.577,0.799,0.0982,0.225,74.956,159175
0.672,0.142,-14.155,0.0373,0.573,0.921,0.112,0.189,139.904,164500
0.831,0.253,-10.258,0.0556,0.947,0.943,0.107,0.123,74.961,117901
0.821,0.0579,-17.205,0.0694,0.883,0.904,0.0833,0.173,119.942,176000
0.46,0.146,-18.868,0.0736,0.947,0.829,0.105,0.128,69.22,178286
0.804,0.189,-10.716,0.0938,0.568,0.821,0.104,0.201,115.063,118207
0.473,0.0711,-18.657,0.0355,0.721,0.905,0.0664,0.138,177.904,102472
0.666,0.0594,-18.959,0.0331,0.868,0.918,0.0801,0.273,120.018,114115
0.636,0.305,-11.894,0.0544,0.975,0.788,0.176,0.21,81.651,121265
0.442,0.26,-14.464,0.0336,0.86,0.865,0.11,0.113,139.973,123429
0.609,0.241,-15.286,0.0732,0.65,0.916,0.109,0.349,170.083,151824
0.39,0.254,-18.375,0.0403,0.787,0.401,0.544,0.167,119.653,136000
0.778,0.256,-16.845,0.0616,0.378,0.842,0.208,0.313,138.08,160000
0.748,0.141,-18.144,0.101,0.799,0.673,0.104,0.468,158.001,118481
0.557,0.226,-20.854,0.167,0.936,0.918,0.0705,0.155,164.073,140488
0.555,0.259,-17.264,0.0298,0.797,0.935,0.104,0.155,123.11,136585
0.59,0.369,-14.726,0.0423,0.834,0.953,0.152,0.337,118.992,129249
0.63,0.167,-16.623,0.081,0.639,0.917,0.125,0.154,75.98,157895
0.631,0.337,-14.54,0.0319,0.605,0.828,0.0689,0.134,126.011,169524
0.6,0.139,-16.204,0.0342,0.909,0.955,0.115,0.203,80.011,90000
0.577,0.29,-13.191,0.0446,0.89,0.873,0.108,0.0378,75.007,158400
0.598,0.285,-15.841,0.154,0.944,0.853,0.0988,0.0369,159.901,87000
0.72,0.342,-18.358,0.0609,0.734,0.931,0.137,0.16,79.974,114375
0.711,0.191,-17.634,0.151,0.592,0.938,0.135,0.0809,75.004,188000
0.732,0.485,-9.375,0.173,0.69,0.953,0.111,0.172,81.136,121185
0.726,0.0597,-14.407,0.048,0.954,0.915,0.107,0.247,68.006,155294
0.696,0.155,-13.189,0.0625,0.889,0.911,0.138,0.28,80.02,134517
0.648,0.325,-9.691,0.757,0.914,0.924,0.111,0.338,90.132,76676
0.661,0.298,-14.005,0.0341,0.938,0.945,0.11,0.41,149.991,82600
0.684,0.308,-14.468,0.181,0.482,0.908,0.095,0.303,70.865,83159
0.554,0.142,-20.897,0.0278,0.88,0.945,0.111,0.133,80.122,138000
0.628,0.208,-19.582,0.0957,0.574,0.898,0.111,0.19,74.981,139700
0.648,0.212,-20.109,0.0418,0.942,0.926,0.206,0.144,77.0,141429
0.832,0.264,-14.683,0.0954,0.776,0.878,0.0919,0.462,139.995,82286
0.622,0.24,-18.413,0.0803,0.775,0.937,0.185,0.508,80.029,106501
0.592,0.167,-21.954,0.049,0.916,0.902,0.111,0.0384,138.022,201739
0.343,0.3,-15.313,0.158,0.171,0.915,0.376,0.123,75.35,182400
0.738,0.322,-15.029,0.0582,0.827,0.903,0.0829,0.462,79.762,113656
0.501,0.533,-11.116,0.0505,0.717,0.267,0.198,0.107,74.024,213047
0.505,0.282,-14.705,0.217,0.97,0.928,0.112,0.312,66.236,123636
0.614,0.194,-11.977,0.0365,0.965,0.943,0.368,0.246,71.994,163333
0.802,0.17,-15.753,0.048,0.65,0.796,0.104,0.0568,130.007,111000
0.599,0.415,-9.431,0.0359,0.567,0.859,0.126,0.677,152.012,187895
0.83,0.127,-13.186,0.0432,0.66,0.938,0.319,0.452,75.022,140000
0.676,0.198,-18.019,0.0384,0.938,0.887,0.112,0.0669,110.028,140727
0.603,0.147,-18.488,0.0857,0.937,0.829,0.0716,0.412,80.001,123737
0.732,0.239,-17.448,0.0425,0.937,0.938,0.179,0.169,124.025,143226
0.644,0.145,-17.914,0.0327,0.623,0.893,0.126,0.432,88.001,159596
0.424,0.204,-12.952,0.0907,0.779,0.842,0.11,0.334,83.934,147632
0.651,0.291,-10.569,0.0571,0.698,0.923,0.107,0.425,85.896,96531
0.554,0.134,-16.339,0.0289,0.882,0.711,0.114,0.112,140.007,179259
0.592,0.172,-23.814,0.0404,0.958,0.946,0.109,0.499,72.975,138082
0.762,0.25,-14.17,0.0677,0.894,0.924,0.116,0.279,168.034,132000
0.833,0.191,-15.497,0.164,0.91,0.803,0.134,0.437,144.148,110000
0.676,0.249,-10.048,0.0802,0.737,0.899,0.251,0.4,79.961,171000
0.727,0.45,-12.014,0.0494,0.632,0.895,0.114,0.213,129.995,150837
0.844,0.15,-12.933,0.498,0.792,0.873,0.0824,0.28,83.999,211429
0.688,0.155,-19.653,0.0949,0.822,0.919,0.0778,0.732,69.994,122000
0.569,0.199,-10.317,0.0322,0.982,0.816,0.0867,0.459,74.939,134400
0.519,0.073,-24.715,0.269,0.919,0.851,0.186,0.308,152.514,141951
0.71,0.404,-13.459,0.0809,0.899,0.799,0.286,0.158,75.025,187200
0.677,0.135,-15.654,0.119,0.988,0.934,0.0783,0.268,78.898,203544
0.62,0.24,-15.036,0.034,0.98,0.936,0.36,0.304,69.003,181739
0.775,0.269,-15.601,0.0516,0.925,0.919,0.12,0.143,134.035,132537
0.674,0.139,-15.79,0.0638,0.656,0.685,0.105,0.0964,74.003,184866
0.711,0.144,-18.131,0.0724,0.934,0.86,0.113,0.206,80.016,133508
0.372,0.0829,-17.575,0.0447,0.917,0.906,0.115,0.274,40.02,144554
0.702,0.0865,-16.428,0.0538,0.951,0.938,0.0974,0.0368,69.993,121045
0.724,0.097,-13.244,0.0923,0.932,0.939,0.0783,0.495,75.09,118807
0.684,0.479,-16.271,0.142,0.723,0.92,0.111,0.416,180.013,138875
0.703,0.271,-15.86,0.105,0.514,0.949,0.102,0.464,160.034,144000
0.633,0.349,-10.24,0.0553,0.784,0.928,0.237,0.733,171.959,145116
0.452,0.0839,-12.958,0.2,0.938,0.873,0.0969,0.272,148.233,117185
0.695,0.267,-16.434,0.0394,0.894,0.845,0.113,0.312,131.987,131000
0.681,0.09,-15.941,0.0377,0.95,0.79,0.11,0.137,77.998,123870
0.743,0.211,-15.507,0.0975,0.852,0.937,0.111,0.489,122.298,132254
0.656,0.34,-12.45,0.0484,0.69,0.821,0.146,0.251,85.024,149647
0.698,0.103,-19.135,0.174,0.923,0.931,0.097,0.2,140.35,124286
0.751,0.194,-13.311,0.154,0.253,0.731,0.138,0.314,160.017,135000
0.611,0.162,-12.37,0.0744,0.775,0.933,0.112,0.14,81.973,210732
0.712,0.448,-14.435,0.112,0.629,0.895,0.103,0.516,78.997,124376
0.539,0.177,-15.456,0.135,0.559,0.765,0.0798,0.254,147.643,120244
0.776,0.146,-14.995,0.0434,0.663,0.881,0.0877,0.51,148.0,162162
0.546,0.157,-18.374,0.0657,0.945,0.908,0.087,0.184,78.928,235823
0.557,0.226,-20.854,0.167,0.936,0.918,0.0705,0.155,164.073,140488
0.7,0.248,-13.833,0.138,0.863,0.895,0.18,0.23,152.014,206053
0.472,0.366,-9.958,0.225,0.957,0.923,0.1,0.142,142.269,134784
0.627,0.242,-11.086,0.12,0.867,0.912,0.203,0.39,75.24,124396
0.501,0.209,-17.812,0.0691,0.954,0.931,0.162,0.56,179.958,97293
0.719,0.0987,-19.228,0.0299,0.747,0.915,0.106,0.0591,78.004,88236
0.747,0.156,-18.637,0.0659,0.945,0.937,0.0795,0.372,137.008,126131
0.752,0.229,-18.994,0.18,0.346,0.782,0.112,0.18,170.06,135537
0.743,0.132,-12.975,0.159,0.937,0.94,0.0936,0.364,77.992,110769
0.379,0.119,-18.903,0.0344,0.933,0.91,0.104,0.0837,104.264,155000
0.585,0.254,-11.334,0.0673,0.661,0.611,0.131,0.248,172.21,145125
0.54,0.12,-22.848,0.0326,0.984,0.873,0.098,0.203,120.002,132800
0.668,0.111,-14.424,0.0609,0.942,0.893,0.113,0.139,79.974,96000
0.678,0.221,-16.889,0.0404,0.743,0.919,0.114,0.316,32.021,141538
0.547,0.176,-20.647,0.0335,0.948,0.926,0.104,0.125,125.895,106781
0.633,0.334,-14.174,0.091,0.745,0.905,0.327,0.413,76.991,135195
0.653,0.128,-15.973,0.0573,0.915,0.848,0.11,0.293,122.735,144087
0.524,0.156,-18.022,0.039,0.882,0.883,0.0647,0.0774,74.974,145250
0.44,0.115,-20.32,0.0267,0.852,0.884,0.116,0.107,83.929,114472
0.693,0.187,-17.281,0.0505,0.654,0.673,0.09,0.238,152.127,164408
0.636,0.0521,-21.618,0.061,0.864,0.616,0.0938,0.111,190.115,145421
0.835,0.236,-13.929,0.0826,0.438,0.019,0.0803,0.524,76.026,126316
0.714,0.245,-21.864,0.0872,0.879,0.879,0.0722,0.0627,156.01,99231
0.77,0.262,-17.846,0.231,0.759,0.845,0.141,0.699,130.003,132923
0.771,0.158,-11.453,0.0548,0.557,0.898,0.105,0.0382,110.938,88108
0.542,0.13,-21.524,0.0664,0.823,0.88,0.137,0.501,139.981,112881
0.754,0.111,-21.743,0.0441,0.929,0.924,0.112,0.294,124.063,123692
0.594,0.284,-16.44,0.0309,0.438,0.876,0.1,0.051,81.983,140671
0.755,0.0503,-13.449,0.345,0.833,0.93,0.107,0.199,145.996,138288
0.592,0.124,-20.804,0.0284,0.899,0.94,0.119,0.124,139.882,139714
0.46,0.135,-16.609,0.0325,0.984,0.935,0.0918,0.0564,107.704,189928
0.786,0.178,-21.703,0.0575,0.81,0.948,0.102,0.273,90.009,217333
0.402,0.15,-13.204,0.0428,0.859,0.621,0.118,0.0655,70.973,140851
0.664,0.41,-7.513,0.0679,0.863,0.815,0.122,0.0972,79.983,192039
0.733,0.147,-16.465,0.0393,0.902,0.883,0.114,0.0432,122.003,159389
0.473,0.177,-15.928,0.0658,0.651,0.914,0.0679,0.163,76.084,154074
0.764,0.0911,-23.454,0.116,0.822,0.924,0.0917,0.588,130.003,147692
0.619,0.0822,-18.256,0.0489,0.929,0.854,0.119,0.16,73.022,147945
0.702,0.231,-14.728,0.0405,0.957,0.937,0.103,0.105,128.182,147334
0.597,0.097,-20.965,0.0485,0.92,0.884,0.103,0.188,74.016,132971
0.746,0.295,-17.579,0.0454,0.959,0.927,0.124,0.24,82.045,117073
0.415,0.0949,-13.768,0.0639,0.941,0.909,0.11,0.216,74.555,118375
0.54,0.286,-19.004,0.0405,0.896,0.928,0.153,0.259,149.987,160800
0.788,0.245,-17.63,0.121,0.936,0.927,0.0943,0.134,124.279,152851
0.642,0.131,-15.493,0.0379,0.986,0.922,0.111,0.14,65.136,187455
0.588,0.28,-22.717,0.036,0.978,0.868,0.0987,0.144,113.981,153000
0.677,0.103,-22.376,0.0442,0.682,0.916,0.13,0.175,139.971,164942
0.524,0.238,-11.162,0.0423,0.657,0.926,0.16,0.12,78.018,201155
0.719,0.228,-13.054,0.0648,0.303,0.805,0.0979,0.0903,150.013,135600
0.556,0.265,-16.768,0.0276,0.585,0.915,0.103,0.111,140.018,96116
0.541,0.383,-13.096,0.0391,0.895,0.948,0.117,0.202,76.018,154737
0.382,0.15,-17.757,0.0484,0.964,0.841,0.115,0.037,76.035,189803
0.783,0.206,-10.016,0.0663,0.906,0.869,0.109,0.571,70.113,123636
0.631,0.0574,-20.827,0.0288,0.883,0.912,0.0796,0.0787,80.013,172000
0.605,0.428,-10.998,0.0422,0.923,0.701,0.0971,0.135,101.24,151866
0.603,0.22,-13.603,0.0441,0.941,0.957,0.107,0.0797,78.174,175577
0.574,0.221,-22.998,0.0355,0.99,0.906,0.138,0.223,99.984,213039
0.603,0.0923,-20.352,0.0484,0.841,0.935,0.0798,0.394,79.999,148500
0.66,0.144,-13.126,0.0419,0.889,0.951,0.101,0.196,140.038,113325
0.456,0.184,-16.953,0.0987,0.76,0.777,0.0999,0.4,200.168,144094
0.826,0.0597,-18.572,0.0452,0.802,0.804,0.0673,0.263,80.014,174016
0.612,0.154,-16.637,0.0409,0.883,0.849,0.109,0.118,136.079,144706
0.388,0.345,-11.325,0.0436,0.803,0.876,0.0849,0.207,83.8,150156
0.39,0.136,-20.05,0.0337,0.976,0.905,0.0891,0.129,74.894,227200
0.502,0.364,-9.587,0.0911,0.958,0.803,0.12,0.143,136.564,178125
0.541,0.204,-21.21,0.0648,0.821,0.692,0.117,0.219,140.015,205714
0.427,0.282,-15.722,0.0311,0.911,0.961,0.0757,0.165,79.925,156023
0.668,0.32,-15.671,0.0358,0.89,0.873,0.0939,0.449,149.997,147200
0.574,0.0863,-23.725,0.0387,0.952,0.919,0.0852,0.193,136.11,145430
0.762,0.0723,-15.166,0.0657,0.76,0.911,0.111,0.0707,112.525,94331
0.641,0.163,-19.248,0.0391,0.885,0.9,0.11,0.0755,100.049,144000
0.52,0.403,-12.295,0.0542,0.588,0.664,0.269,0.0683,144.711,189982
0.727,0.208,-20.377,0.42,0.795,0.921,0.0999,0.294,83.066,72297
0.535,0.13,-25.652,0.0341,0.876,0.873,0.12,0.18,140.042,133708
0.454,0.5,-8.712,0.0507,0.756,0.851,0.104,0.136,82.893,157143
0.642,0.146,-17.685,0.0511,0.953,0.904,0.0829,0.0535,130.023,206769
0.319,0.289,-14.915,0.0768,0.854,0.922,0.679,0.147,153.633,130917
0.536,0.117,-24.096,0.0534,0.792,0.916,0.114,0.0391,79.049,133732
0.7,0.178,-12.787,0.179,0.89,0.883,0.16,0.504,73.983,163894
0.737,0.103,-16.369,0.0449,0.913,0.812,0.0929,0.291,68.979,170125
0.577,0.233,-11.055,0.0471,0.699,0.879,0.0988,0.0588,76.043,151579
0.8,0.298,-10.325,0.0595,0.703,0.381,0.121,0.0385,75.077,128413
0.805,0.313,-11.078,0.0775,0.307,0.913,0.191,0.234,79.033,154818
0.715,0.491,-16.254,0.0604,0.944,0.932,0.112,0.0869,138.073,141739
0.416,0.12,-16.755,0.0912,0.858,0.935,0.692,0.373,134.042,110397
0.503,0.262,-13.489,0.0287,0.697,0.841,0.171,0.123,137.083,154539
0.82,0.0839,-21.796,0.322,0.919,0.775,0.0629,0.374,146.012,105205
0.642,0.35,-12.421,0.308,0.731,0.866,0.111,0.493,75.01,128471
0.874,0.06,-14.899,0.138,0.826,0.93,0.221,0.225,130.197,125721
0.748,0.267,-13.53,0.0794,0.733,0.824,0.104,0.117,84.005,203571
0.872,0.245,-13.957,0.152,0.982,0.956,0.119,0.209,119.824,130760
