danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.582,0.275,-15.608,0.0449,0.31,0.91,0.116,0.0484,79.96,6peYztN71W3fVVx4JVUvhq,120937
0.674,0.321,-10.008,0.0711,0.052,0.855,0.138,0.142,69.974,2iQ7zLgkFg5oz9GszNqKad,139714
0.589,0.31,-14.421,0.0351,0.362,0.933,0.188,0.563,163.991,5DU237MfhlKWzzdH1WzjFg,144427
0.587,0.322,-11.88,0.0714,0.92,0.795,0.117,0.19,146.064,6p347KMUUvTqTfQmRX8TIk,166027
0.669,0.207,-10.51,0.0375,0.895,0.345,0.115,0.145,124.119,3ZzE94F2aprxYIifQpSGPW,93019
0.438,0.0209,-19.115,0.0501,0.943,0.807,0.112,0.125,121.037,1XjXLbMacHjagjg1bkPYKE,144921
0.621,0.128,-19.877,0.0341,0.979,0.899,0.106,0.17,128.178,7y59bf74fnWo54y3cSLBvx,190054
0.756,0.207,-14.963,0.0689,0.353,0.808,0.107,0.0394,119.98,0G4kfyzE1PeSrhsO1fkXaG,100604
0.588,0.0871,-16.265,0.0291,0.967,0.802,0.107,0.0522,82.081,0UAX9Dg0SpDQPiZNWa4ahx,118386
0.693,0.101,-25.136,0.0474,0.97,0.95,0.114,0.28,62.033,4dkKaOUNutqcXcfajmFFc0,129677
0.553,0.0924,-21.611,0.0318,0.906,0.771,0.0761,0.167,100.001,40n2oIBFPLM8H1FfBO1EfN,132146
0.283,0.0858,-20.979,0.0357,0.993,0.934,0.0794,0.0621,140.026,2BQZRUDQdU9ewgdQzt1tVi,132013
0.771,0.19,-19.84,0.0534,0.826,0.905,0.104,0.0641,121.995,7jjbHjzqKWpMlZi3lJYb7U,141066
0.686,0.383,-15.567,0.062,0.699,0.849,0.123,0.19,75.001,1IXm9rvU1QIbP9xoSR9fRm,212000
0.569,0.291,-15.332,0.03,0.738,0.952,0.109,0.0953,80.028,4M9psxWmJ0NnZCTM97Wjo5,132082
0.471,0.125,-13.335,0.0372,0.805,0.837,0.106,0.289,195.336,5Z1rGPIPDB4OFao6bwGuO1,122154
0.883,0.224,-9.762,0.119,0.806,0.804,0.159,0.294,125.068,6KPm7sTpDFaFGKn8nIJe1y,122080
0.573,0.299,-8.679,0.388,0.807,0.342,0.352,0.583,81.675,2euzWZlQ7DG1CnzKDFUvzh,167495
0.628,0.0923,-25.051,0.0553,0.891,0.894,0.0841,0.156,79.977,7taHveMP7mwK40qDQhMwzC,162000
0.682,0.271,-13.202,0.21,0.976,0.926,0.117,0.626,160.034,0kl29DEUHvkEUgQ2ICZNKg,108375
0.644,0.472,-15.253,0.152,0.897,0.906,0.0742,0.269,79.975,6zwn1cdZtB10QfDc21ZM7I,79875
0.644,0.189,-15.494,0.0458,0.693,0.388,0.113,0.325,69.968,61dILGHsXFOJf4hM9RIZ2M,150857
0.679,0.318,-13.564,0.0432,0.972,0.928,0.145,0.187,150.021,5axCWfV76SnK8XZzuMrAYr,103250
0.591,0.522,-16.597,0.0749,0.758,0.866,0.255,0.0733,164.059,0PhQLq8OWprh3IqmdfJZwY,146344
0.37,0.177,-26.607,0.0348,0.306,0.806,0.102,0.0922,95.994,7rcjGfeuIseoe4fgaP9r78,125000
0.507,0.254,-19.059,0.0524,0.634,0.938,0.121,0.0952,62.046,6HkdCCE61XLWwHN6QkMvDm,153947
0.844,0.075,-16.263,0.0612,0.83,0.946,0.101,0.149,87.007,1BTqZfkczOQQflgBmVZfyy,132423
0.467,0.156,-13.124,0.0448,0.43,0.778,0.101,0.365,199.952,6qvjAgiP6p4m5mHpDT4E4h,120750
0.67,0.0158,-23.42,0.0453,0.925,0.76,0.125,0.0398,118.001,6oEh8d3WukF1lrnpQXFc4Q,130169
0.528,0.133,-21.252,0.0357,0.931,0.925,0.111,0.0925,80.013,5AxmNIeY9dwOxmTMD9iZId,136635
0.395,0.19,-15.678,0.0437,0.873,0.914,0.111,0.116,69.942,0QRnRAGO39PZNTb2CcxuZu,110058
0.609,0.346,-16.447,0.136,0.468,0.844,0.0978,0.171,84.124,3KXCoTPmfACMdybcLX1fMg,117143
0.702,0.361,-10.069,0.0726,0.928,0.925,0.0915,0.305,80.001,3dvmaIJTD7TA8WTabeXweY,79820
0.71,0.311,-10.315,0.0345,0.657,0.837,0.0822,0.112,78.027,5iVNZopGUWa6kfOC6cNk8t,134129
0.655,0.229,-14.235,0.0355,0.724,0.899,0.138,0.158,75.005,2e0rVHWeslstKv2BJI1QOm,133788
0.648,0.205,-12.571,0.241,0.0663,0.842,0.0521,0.733,176.303,7wQMIeoDBRvCFfKX2a7ruz,188000
0.796,0.336,-10.074,0.0445,0.873,0.873,0.106,0.568,120.034,2Vertop9xxP07Ti7HyRRLF,194625
0.677,0.232,-15.726,0.0997,0.966,0.911,0.0878,0.354,78.023,3hMglYfaU4vIjgiM8PaQNZ,121538
0.46,0.33,-10.865,0.0736,0.909,0.863,0.234,0.29,83.558,7rH4Wp2iuM6ev0JiKMMor2,192411
0.53,0.15,-19.224,0.046,0.816,0.942,0.12,0.251,144.003,6iK2WrascfMDaM8uxZNoF9,146667
0.456,0.298,-14.953,0.0623,0.477,0.902,0.124,0.105,77.505,4TY0F64NzsNguy8p0I2Nge,201290
0.673,0.183,-16.714,0.0432,0.97,0.88,0.137,0.597,79.295,3dwL80oiNV7KBbihAgcmRZ,140573
0.633,0.16,-15.33,0.0576,0.905,0.931,0.103,0.486,80.032,30sDH0JNvR7SuLCzV1eLnr,147039
0.706,0.145,-18.046,0.0342,0.939,0.939,0.111,0.171,120.015,5E0UCofV3u4xyjeG6C1VEV,128000
0.558,0.302,-13.636,0.028,0.917,0.935,0.103,0.0388,132.046,5m8EKrdHcavp3BqVkXsEkb,133267
0.3,0.24,-15.477,0.073,0.965,0.911,0.106,0.0388,179.917,5ernJjUjgHAEBghcGitmm9,132187
0.658,0.0641,-17.133,0.0385,0.905,0.929,0.0899,0.165,124.014,7vJ9CkayWPnvHfqBaMdng6,134032
0.654,0.373,-10.444,0.0595,0.65,0.784,0.104,0.315,85.022,70z3gnc374PHSBFFD0fz3x,126030
0.657,0.257,-17.395,0.0285,0.928,0.933,0.107,0.0525,99.996,06k8TlJRnp0XHOWxuXrvpV,172800
0.685,0.177,-18.695,0.0412,0.943,0.95,0.174,0.164,97.057,5DNKpu4RZhapprbHELMXsQ,146385
0.632,0.391,-11.503,0.0293,0.87,0.892,0.11,0.09,80.013,1VSqMBcvU4vsgtcyBBGyag,177000
0.699,0.162,-15.104,0.242,0.575,0.931,0.0987,0.36,154.088,4qq1E2knZzbOhROyJKHo6m,127059
0.718,0.148,-15.234,0.0868,0.838,0.862,0.109,0.167,158.107,0TPzDCw6QUzz3dYPeKpWT2,124235
0.633,0.0725,-14.603,0.0445,0.925,0.868,0.0923,0.174,148.087,1TRUkFe2k2VQzvu9AOze66,145652
0.728,0.182,-15.908,0.0444,0.961,0.962,0.108,0.0679,89.998,7FQwK58IK5vKwEyLuZcsfo,118025
0.442,0.355,-14.568,0.0298,0.836,0.903,0.106,0.227,66.985,5vCEWn2vvZJo8zbCbvraAG,260534
0.809,0.343,-10.838,0.112,0.894,0.949,0.0919,0.146,79.977,6mD3Y8GFnYQUXGRTMjaCYN,114000
0.788,0.416,-15.208,0.12,0.919,0.925,0.104,0.294,83.012,1FBk5RrKGgjys9GdxFpM1S,120000
0.659,0.66,-11.516,0.0725,0.898,0.861,0.0874,0.549,140.25,5Atzb2RbMN2l8YKUElBiyM,125615
0.545,0.319,-8.974,0.0598,0.871,0.905,0.0993,0.304,40.002,3d5i2qbIYsLe8EyhTdq54z,218862
0.383,0.494,-7.26,0.0395,0.404,0.863,0.112,0.272,80.001,3Qz20D25rp3xMQxe16xoix,121500
0.758,0.199,-13.915,0.0675,0.855,0.958,0.112,0.173,79.993,6Y21Rpnr6VIJxMZTQICJ09,198000
0.737,0.0672,-24.761,0.115,0.825,0.936,0.0723,0.0988,74.972,3ixV1YHgkybTtqZlgREtca,113842
0.641,0.156,-21.057,0.0349,0.142,0.909,0.131,0.127,125.984,2TiPnK5thdkQPHpGJDhf4m,149286
0.637,0.179,-17.989,0.0375,0.864,0.926,0.11,0.126,115.988,7BRIAMsYoDibVWzelRRxne,116897
0.573,0.534,-6.366,0.0653,0.84,0.891,0.172,0.402,79.939,6OI6ZzRcB3YqGn5ufAfj6I,149250
0.595,0.0796,-24.457,0.066,0.975,0.927,0.101,0.382,118.165,4Fwg4pKDRfFUVetKK1xPQK,128823
0.678,0.0267,-17.215,0.0955,0.116,0.88,0.136,0.165,149.807,2sBez5HNklqVvAHXr4Rdy2,153700
0.747,0.564,-8.534,0.0307,0.411,0.927,0.225,0.147,140.019,3Gqf3oTMOjrjLXi4ELzhbB,130035
0.702,0.422,-8.181,0.189,0.787,0.874,0.102,0.77,149.988,3fM2ycK3tZBGIX1w115Ie4,131278
0.53,0.259,-17.777,0.036,0.925,0.92,0.108,0.0586,120.664,360jCzboMk6N7JRW2IyuIo,138802
0.664,0.185,-13.858,0.0713,0.943,0.871,0.105,0.119,150.267,4CM1loeQHmVpQQbqAHfz9N,131154
0.603,0.133,-21.727,0.0336,0.894,0.922,0.208,0.0614,110.016,3OMO1yvi05LvtKkS8T3eQe,126879
0.676,0.0634,-20.275,0.0543,0.889,0.919,0.383,0.125,92.019,3JSTpoxLq9S0DS5Ga6BAen,114783
0.506,0.148,-20.715,0.0335,0.697,0.869,0.134,0.0386,123.996,5GW0971KKCidCg5Uru7vn2,133064
0.654,0.0317,-22.853,0.0472,0.95,0.931,0.0892,0.0398,134.167,1zuzGuafawLRigw1I1NW8M,157836
0.542,0.437,-13.757,0.0326,0.693,0.89,0.0999,0.33,80.023,2gx2bef7PMjgiygG3NXAx2,120000
0.616,0.226,-12.797,0.0567,0.947,0.936,0.111,0.457,82.02,34rgBVC2wMRJcP5xQd03zQ,116341
0.743,0.0699,-13.97,0.0563,0.905,0.763,0.111,0.496,80.023,6khoEFdFHEJvKpEqjscyXc,108073
0.728,0.0754,-17.671,0.065,0.509,0.926,0.0665,0.208,147.853,4MlmBmPtPM6s9Cfam4Atu2,129730
0.815,0.208,-13.089,0.154,0.569,0.862,0.0772,0.484,87.971,1rOmWRo4B1x51otyJmWhq4,170455
0.513,0.0632,-19.313,0.119,0.917,0.941,0.397,0.471,240.047,22EUPDSks0pkcJwXJ6CEem,132000
0.678,0.229,-14.097,0.0301,0.927,0.721,0.124,0.333,139.962,4DvpfIQ3MzvqGjv55JLhBy,96036
0.608,0.126,-20.544,0.0362,0.672,0.861,0.0864,0.119,123.992,6axAMEYaKvoWeiJ0SKZtco,193548
0.782,0.516,-9.973,0.0672,0.905,0.92,0.14,0.464,150.026,7nlDM7i676eZkcxlxvpJgG,106242
0.494,0.0925,-20.099,0.0345,0.955,0.956,0.116,0.269,180.156,7pUcVgQVYJuCBUDJOZUjZs,138889
0.733,0.351,-16.578,0.0289,0.893,0.88,0.101,0.487,140.002,66RNv89kzel0rASLTJBEMr,110152
0.645,0.345,-12.602,0.0497,0.659,0.738,0.262,0.527,76.003,3l7UqpS6fuxwkzAyhQPRro,101850
0.73,0.422,-16.279,0.0878,0.893,0.951,0.109,0.303,75.079,1x6yrGyjY4he3dcNbiaAwL,128000
0.58,0.315,-13.619,0.0422,0.241,0.936,0.122,0.0782,152.094,6dCV21plVqgbNpjZvrmQQf,154737
0.83,0.398,-9.723,0.198,0.25,0.904,0.0941,0.48,80.974,0mAlO6oD3KSyJwOQoD11qx,104259
0.64,0.0628,-26.782,0.0393,0.968,0.926,0.111,0.0397,136.0,3xGDY3oMBtqaTCx7rnbk3j,127077
0.83,0.381,-12.347,0.144,0.952,0.509,0.112,0.289,120.068,5JziHwEPGqYD1lpHxf0E12,95424
0.583,0.157,-18.655,0.034,0.929,0.953,0.137,0.124,137.931,1ILTCNQe6kMjRetweNHGFY,142346
0.745,0.143,-16.245,0.0448,0.964,0.958,0.105,0.202,78.968,0NEg0G2YPFVcZZ3Uo3LWjW,196709
0.667,0.717,-8.431,0.0843,0.0551,0.865,0.093,0.367,159.945,2k5xwTwocZZkMxKoMyxopz,102750
0.6,0.123,-12.604,0.0405,0.677,0.809,0.0747,0.254,135.198,6LK0bn4SDCQPSRfuUXsqvB,117445
0.629,0.0311,-23.211,0.0418,0.891,0.935,0.108,0.443,140.074,70Kjb1MyC82FjzhiPiBPU4,137580
0.792,0.175,-12.043,0.0909,0.902,0.93,0.184,0.154,140.021,7mwdYirjJ8vSnLyIHUTZud,140446
0.618,0.119,-17.533,0.0417,0.96,0.947,0.101,0.146,126.112,3eew64ZAbWJa9HvzLcqXmO,125647
0.638,0.272,-15.069,0.0268,0.875,0.748,0.216,0.343,81.063,38gevP5tZo2IBbQtzeNqbw,174907
0.647,0.236,-13.039,0.0716,0.838,0.944,0.103,0.462,79.988,3FxBjs140VBLIPKTZ6nu5m,146500
0.774,0.137,-13.802,0.141,0.845,0.93,0.125,0.148,75.048,2gZpKWXtpyUHQf9LZBJCCA,160714
0.854,0.277,-14.375,0.0546,0.593,0.958,0.111,0.156,139.974,0mOSYHXYzIUan2YBsuMXe9,137156
0.576,0.199,-13.672,0.146,0.392,0.946,0.111,0.0549,150.097,6LGikEEOdHCfH4kpOprvfX,102543
0.405,0.474,-9.943,0.0582,0.302,0.889,0.127,0.352,75.02,3FzEibw5QvICYJPbi1fJaS,132417
0.657,0.24,-12.166,0.0318,0.911,0.858,0.128,0.206,140.044,5OXpYgUj8C4G9fPVYvjbm3,147000
0.646,0.308,-6.9,0.0355,0.579,0.857,0.187,0.189,81.13,3HbMWLdJrCNjXaVWIcXijo,163148
0.811,0.384,-5.914,0.117,0.481,0.893,0.144,0.743,80.003,3K6JgqMN4vp8qkJYVcuwjY,149592
0.539,0.0719,-16.33,0.0891,0.919,0.889,0.123,0.229,143.963,5NrFLcVYRUyFABknAntDVj,113342
0.653,0.106,-15.271,0.0873,0.663,0.925,0.107,0.513,79.762,1U0jroBry8iTfYt73P9ET0,144750
0.679,0.252,-10.216,0.0736,0.951,0.918,0.18,0.112,60.998,3mN4ZW45fZVR9ZIqC4RJ6S,96393
0.66,0.219,-12.694,0.109,0.883,0.88,0.163,0.329,79.986,4XRWyxfFJQvJ62KubqR1Lr,161911
0.471,0.127,-15.512,0.0329,0.925,0.917,0.109,0.127,99.911,7arGIO8om7TdI0ymebjmk9,120000
0.462,0.26,-21.537,0.0474,0.855,0.938,0.0974,0.0314,136.062,14Anp6HXN1C0KrZFrvtZcy,129706
0.371,0.339,-15.456,0.0342,0.847,0.915,0.342,0.22,200.56,3J5qczCznbmlyOE3mW4GMb,133548
0.707,0.226,-15.015,0.0349,0.981,0.864,0.0541,0.187,74.982,3WIcp1BV6J4UnXUGuVOA9H,144008
0.695,0.257,-15.752,0.0515,0.859,0.927,0.13,0.245,134.001,7MUw4bxQfYoans7ZncHCFk,143284
0.822,0.192,-15.956,0.0433,0.832,0.76,0.0903,0.188,120.052,1nu4zLonjawurs9hig5VQl,132000
0.67,0.329,-15.716,0.0336,0.788,0.93,0.116,0.152,140.037,1eK35mNxR6K6P9EoBdvFnB,123429
0.69,0.211,-18.564,0.0372,0.836,0.949,0.128,0.104,134.957,6E5hM1qsPCHVzzgRF2uusg,103111
0.827,0.29,-13.325,0.0474,0.734,0.674,0.189,0.0711,131.979,0T2BGpjb7qVrNCtFXJYNkf,126000
0.649,0.0658,-19.215,0.0324,0.97,0.926,0.0961,0.367,82.964,5gbjKGiC4WDNdSA27fmqWn,124337
0.621,0.267,-21.567,0.0326,0.954,0.943,0.1,0.033,105.979,1vhYXAKylvmoBAeWVMnXVg,145094
0.708,0.197,-18.592,0.0782,0.237,0.874,0.103,0.0691,137.067,436s982u8353CoFO599stn,126131
0.681,0.061,-23.561,0.05,0.938,0.949,0.282,0.209,110.042,0WejHNxPNp7yenziyF8pqN,135273
0.498,0.129,-22.007,0.0383,0.795,0.84,0.105,0.0953,130.016,3iWEWYngudC5ypMdOHoU0W,176692
0.551,0.242,-16.247,0.0397,0.883,0.94,0.0815,0.303,74.994,6uEgRQIdNPhZ3wG04k7uor,140917
0.726,0.436,-12.174,0.0854,0.96,0.934,0.0685,0.102,112.093,5J9c1In9AafzEqc4SGJF6d,83036
0.799,0.169,-13.492,0.0351,0.941,0.923,0.121,0.0941,143.986,5h2s0zBUwkXtpzjOPekVj8,163333
0.421,0.178,-21.548,0.0327,0.903,0.945,0.0769,0.0607,140.107,0s390f6S79p4Pr7HsledAB,137143
0.727,0.256,-15.833,0.32,0.878,0.666,0.182,0.114,80.002,78cxzQ74mA9zk2q6QHZJ7R,123000
0.661,0.319,-12.99,0.0381,0.857,0.896,0.1,0.192,120.057,3IMlBlvMvOi6dJB005fwgx,144000
0.594,0.268,-15.18,0.0441,0.86,0.884,0.411,0.14,75.024,49JMDxOAInoWDdBTgA8DyQ,148800
0.671,0.0915,-16.883,0.0449,0.936,0.903,0.106,0.684,144.983,5HBsRUmY05whAWU5JiZkNd,102591
0.504,0.214,-15.981,0.0399,0.956,0.894,0.0938,0.0472,123.896,1Mc0LHhNuvfLnm1cSxVGbJ,155978
0.89,0.399,-13.975,0.538,0.817,0.887,0.106,0.0551,85.012,3V5oF645lO6vFmOjwfXalX,182118
0.666,0.543,-8.495,0.0591,0.264,0.779,0.178,0.353,82.016,0reKnezLNVWxzZKJwWusOO,115000
0.767,0.224,-12.025,0.125,0.915,0.891,0.143,0.355,129.98,1ZrvSzR17bYxrIVQMd0CWt,163615
0.682,0.359,-5.234,0.029,0.529,0.761,0.116,0.229,74.996,5I51wS8eZm9sOHraU2jfZw,114000
0.484,0.408,-11.073,0.109,0.702,0.802,0.199,0.396,78.755,7jLAhUlipXOkcvu9pz05hx,109470
0.574,0.184,-19.209,0.0492,0.946,0.903,0.128,0.0946,119.935,0AAmMbWCDAzq6EmI5NUGNC,146945
0.658,0.374,-14.818,0.0626,0.594,0.844,0.138,0.611,164.145,5qcuzoVn3eqQiDPIcSqo6g,140488
0.656,0.48,-9.602,0.0788,0.859,0.825,0.117,0.205,76.468,17EyMtoMHoVj1LQyOluAEO,149571
0.328,0.314,-9.27,0.0355,0.857,0.836,0.128,0.355,65.359,4LJlnit8huwaWtlvDlVKb2,112615
0.752,0.132,-11.504,0.0466,0.898,0.818,0.0994,0.0668,73.996,623oh9a6Vrc4NlUkgPuvvi,112942
0.614,0.308,-15.813,0.0729,0.939,0.915,0.125,0.0399,77.988,1jAziLFQqnz5804pr0agi3,176923
0.826,0.236,-14.263,0.0957,0.617,0.911,0.102,0.269,143.935,4tIQTNVnQzO99GaUAHsibt,173342
0.347,0.25,-13.007,0.0438,0.847,0.893,0.112,0.13,170.029,3qPfdIsE3D9yibIjVe1MaR,155264
0.669,0.196,-15.038,0.0299,0.86,0.879,0.115,0.0889,109.955,46bzC2sW7wbouJdM9sAfUr,198728
0.737,0.376,-15.722,0.0832,0.819,0.887,0.107,0.202,140.072,1EX3JUytiF7fAeUalcXYF3,113143
0.697,0.0866,-24.391,0.112,0.766,0.779,0.0649,0.182,75.027,7mTekQjP822DSXDNsjUM7b,140958
0.69,0.49,-7.19,0.0433,0.785,0.465,0.105,0.424,75.164,7tsdmsTis9koDeF4l0eZZ5,99800
0.552,0.192,-18.923,0.035,0.968,0.916,0.096,0.0382,73.04,2jDDwJobulNfNZxOJTNjEz,159452
0.593,0.153,-20.323,0.0337,0.983,0.937,0.0943,0.148,140.0,16mGxU0Avc1OvMcDQ7INMu,145277
0.699,0.406,-12.173,0.0657,0.713,0.882,0.11,0.0487,149.974,0wzWrIYYmziBwVPPGvnIHq,140800
0.742,0.242,-12.469,0.11,0.9,0.927,0.112,0.183,152.046,2Qv56D7vDQr1p2mjIivW2o,133618
0.613,0.165,-19.403,0.032,0.96,0.881,0.118,0.0466,119.953,2VWyEbliXd9DtVSCMiG9XB,133000
0.61,0.1,-13.521,0.144,0.918,0.604,0.0994,0.101,113.089,0XzV859RoblQ1Qdu5ugCCv,138000
0.672,0.22,-13.119,0.0353,0.944,0.936,0.0991,0.181,144.048,1weQYfRCaDf2qdjw93N3RV,115417
0.747,0.388,-13.113,0.168,0.934,0.821,0.121,0.251,72.99,6wVZttXiGvLabOLuMrK5cE,106562
0.499,0.271,-9.979,0.0962,0.798,0.848,0.0939,0.393,73.868,5UnkLNbAFGJFp3CAtqVm0L,131351
0.688,0.103,-21.451,0.0433,0.943,0.942,0.107,0.125,83.0,1o3ICKADlgDR7HzkvOZVP4,139518
0.724,0.0636,-11.109,0.0624,0.845,0.941,0.108,0.324,80.009,3Ck5Jt3L0UxacmAT5iqndF,131500
0.679,0.352,-14.38,0.0467,0.542,0.878,0.106,0.244,120.053,3bDCUHr8qaergwjn3jGKfu,174000
0.754,0.254,-16.332,0.0364,0.773,0.877,0.0943,0.229,99.983,1AL8CEWwVRkDSfY9EKSTQF,127654
0.738,0.316,-7.212,0.198,0.664,0.905,0.127,0.595,167.996,1cEdLUmlJNXQoazp48jxVg,128571
0.691,0.307,-15.504,0.264,0.82,0.666,0.11,0.556,74.047,4S0bOkyqlnnRvnuzVJE3mP,122752
0.609,0.398,-8.721,0.0559,0.726,0.881,0.144,0.366,160.009,1mhDF1TDgIIPSuHtzByUxY,150962
0.759,0.249,-8.003,0.142,0.357,0.868,0.143,0.481,143.992,4T2XWKguMB0LD1Nw7CHYyD,136068
0.758,0.137,-16.384,0.187,0.983,0.934,0.101,0.232,142.781,1PNjgT1UgvI2ZbBNEi1MZf,106000
0.333,0.0666,-17.123,0.043,0.966,0.815,0.104,0.22,63.109,5U3118Im2OtgDOZiuLerBP,112845
0.718,0.127,-19.423,0.0512,0.971,0.905,0.105,0.193,69.973,7s9D30tidyLGaPCRMnTPCs,138000
0.575,0.0889,-15.46,0.0331,0.976,0.949,0.112,0.109,138.028,6lvcW2TWmHkV9DUSR55uXs,128696
0.519,0.169,-15.769,0.0541,0.964,0.915,0.0991,0.127,69.034,0d9SOXBcZX5ZpHYHuDhPds,140960
0.482,0.137,-14.826,0.0945,0.539,0.821,0.111,0.636,74.822,3DCxtRl4R8YpLKIZlDRoU9,129600
0.604,0.124,-12.541,0.044,0.891,0.913,0.11,0.0769,144.255,2jzTmH1UR27OpAGnZW6tw7,155833
0.519,0.27,-15.384,0.0429,0.552,0.966,0.112,0.105,133.991,1zBbaX88WI9bPXochk6Uw3,147761
0.67,0.189,-20.828,0.0355,0.978,0.938,0.102,0.243,133.966,4LX0qlF41cem8ISdrEgIGN,133000
0.69,0.227,-15.638,0.043,0.887,0.904,0.101,0.519,146.013,6JD16eoMFjKNU9OVmSL2eq,106533
0.662,0.194,-17.618,0.033,0.884,0.862,0.438,0.244,142.086,6i0C20TvKja1NUOmFvkpE2,216338
0.724,0.405,-10.124,0.0375,0.901,0.911,0.125,0.362,140.056,1whP2B0zOAoboIhN2BZtiU,110402
0.785,0.0861,-15.528,0.056,0.963,0.957,0.137,0.0466,80.012,32tT51UcINiBPpJ7qqR20p,126254
0.745,0.227,-16.685,0.0523,0.887,0.591,0.124,0.15,106.055,7krjREoicbTMB4gx3xxwLB,113208
0.782,0.415,-11.603,0.0412,0.924,0.943,0.0998,0.711,142.03,5Ho3HXJO68t5RHCQJ27vWz,190141
0.757,0.434,-12.707,0.0472,0.724,0.9,0.367,0.237,114.907,0nwUtqy8TOnRahAzCmL42A,146129
0.547,0.0903,-17.138,0.0343,0.905,0.928,0.109,0.196,74.006,6TsfMWf0hyOq0ReOC1tPo2,156487
0.548,0.333,-11.856,0.045,0.966,0.945,0.114,0.199,77.021,7wBChE1IqPBNbEEq3SGtnW,141568
0.788,0.202,-11.648,0.12,0.95,0.96,0.108,0.178,109.942,6LyviQusG58OfxFrffz2qq,116982
0.579,0.258,-10.712,0.0489,0.877,0.829,0.0725,0.229,160.016,6dVh5O3D90UCCHQdiecG6H,108008
0.648,0.422,-10.097,0.0708,0.0152,0.533,0.162,0.52,76.04,2Cs4FC4wZR6FfclKa8V0or,120839
0.59,0.0731,-19.477,0.0466,0.973,0.591,0.084,0.0879,70.052,7xzikC3nNzN0NEM8M9oD8p,123429
0.414,0.323,-14.696,0.0413,0.658,0.321,0.0763,0.1,149.783,6Xbiu6Iu8miwwju12kf9mz,131200
0.363,0.347,-13.889,0.0411,0.684,0.545,0.0545,0.0429,155.687,0pTB6vjZLmjxuD6kAARUV2,172308
0.655,0.144,-13.013,0.051,0.86,0.724,0.0803,0.0784,77.997,5vrv8kx1oXElzJhKEDmdZx,163077
0.716,0.243,-12.391,0.047,0.967,0.953,0.106,0.127,140.006,2LHq3ILYoERfMBXe6cdv83,171429
0.818,0.182,-12.764,0.105,0.487,0.935,0.115,0.0913,78.017,4ywkLKWKctyPjjHDnG8JgK,150777
0.53,0.355,-16.161,0.0472,0.971,0.912,0.117,0.066,57.599,6HlU3FOBkfvp0ZHjb3wtyk,169068
0.686,0.144,-20.099,0.0512,0.924,0.926,0.111,0.5,74.964,06Co3dkZW9abpw0feyJWl5,128000
0.575,0.327,-18.395,0.0362,0.935,0.94,0.0926,0.0388,83.984,0WEAUKujUlrpyaZ08PztTr,108571
0.597,0.185,-17.379,0.0329,0.874,0.891,0.1,0.184,80.022,04mMnql6iLjWKZRMQERc6W,180000
0.592,0.117,-13.198,0.0457,0.966,0.962,0.307,0.224,159.997,3JpZhbNwRv3E5RlKIj0Txe,167120
0.763,0.317,-11.038,0.329,0.619,0.861,0.111,0.634,156.854,3y3EGDwhprjjVR8IJCHaOh,98816
0.523,0.293,-15.132,0.0459,0.649,0.0514,0.378,0.144,143.094,3c3jI74itmDwKH8wvYgncz,161250
0.349,0.114,-17.348,0.0864,0.504,0.881,0.0997,0.175,70.01,6a3UWWhZheDHZMi8hBLKgn,200625
0.486,0.154,-16.768,0.0321,0.88,0.889,0.0884,0.0455,80.156,0Fe76by6O8RvlRAiWWcuhO,153214
0.559,0.181,-9.411,0.0763,0.446,0.809,0.186,0.109,151.966,5cUC6PSmzWvOxeL6amUt9d,99523
0.671,0.217,-14.264,0.0447,0.858,0.941,0.109,0.311,87.031,4dD5fQxc6WalPeAsp6QI9U,129920
0.691,0.267,-10.766,0.0439,0.909,0.915,0.334,0.0693,139.999,56Trob6SO6aJt6GLNACrfq,174857
0.569,0.117,-19.886,0.0648,0.949,0.92,0.0962,0.322,139.96,0Z4O3yTtmqdLXzCxSX9XPt,192009
0.425,0.199,-21.802,0.052,0.954,0.956,0.0955,0.14,159.545,70rBwVFmUELtrzi6jVXOAn,130500
0.688,0.195,-16.08,0.297,0.932,0.816,0.12,0.188,69.949,6Of1IIGfqbi3gmos9Hg0xx,154286
0.68,0.217,-21.808,0.0443,0.972,0.903,0.0958,0.163,115.305,6qdYRJZesimF7fPkTaGSFL,124870
0.608,0.403,-12.66,0.0317,0.773,0.878,0.102,0.487,144.066,3nhzAqz5Asv0avIhJ1g63u,106667
0.579,0.0745,-21.251,0.032,0.886,0.888,0.111,0.165,84.026,0AaQgKARIKwxBYUrS3qXdW,117143
0.728,0.114,-15.719,0.0442,0.47,0.848,0.11,0.292,80.003,5o01wc9R8BeRvHd3KYRkCL,120000
0.64,0.0331,-17.32,0.051,0.884,0.897,0.0929,0.331,144.025,4oWsy1FsUhuBmf5kFs2Jwi,135833
0.717,0.302,-14.056,0.067,0.933,0.906,0.133,0.0695,140.029,3KrXHEdGAyK30jPcGYYTwU,89143
0.486,0.323,-15.407,0.0314,0.672,0.892,0.111,0.107,137.013,4pPAER0KcKtRCMnCHWEEVj,112117
0.612,0.216,-17.145,0.0363,0.906,0.732,0.381,0.104,120.037,3UsSeV9ZqlyPwwBCPmd5jW,136000
0.539,0.225,-12.237,0.355,0.906,0.936,0.0998,0.601,160.172,6Xgh67TMWtXrKfeAVSDYBA,147082
